VidTime SimTime LonAccel LatAccel Throttle Brake Gear Heading HeadingError HeadwayDistance HeadwayTime Lane LaneOffset RoadOffset Steer TailwayDistance TailwayTime Velocity LatVelocity VertVelocity XPos YPos ZPos Roll Pitch Yaw EngineRPM SlipFR SlipFL SlipRR SlipRL User1 User2 User3 User4 User5 User6 User7 User8 User9 User10 User11 User12 User13 User14 User15 User16 User17 User18 User19 User20 User21 
0.517167 418.317 2.690019 -0.048532 44.822540 0.000000 4.000000 89.364809 -0.011086 10000.000000 901.083112 2.000000 -0.670996 4.729004 -0.022031 10000.000000 901.083112 11.097421 -0.004018 0.153532 -6104.729004 1910.924316 -0.530383 0.021170 0.795230 89.364794 3360.982178 0.035364 0.035070 0.001453 0.001440 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.533867 418.333 2.688431 -0.048876 44.822540 0.000000 4.000000 89.360465 -0.011162 10000.000000 897.461980 2.000000 -0.673438 4.726563 -0.022031 10000.000000 897.461980 11.142207 -0.003999 0.154103 -6104.726563 1911.109619 -0.530391 0.021277 0.794815 89.360450 3372.326416 0.035346 0.035049 0.001452 0.001439 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.550533 418.35 2.686842 -0.049185 44.822540 0.000000 4.000000 89.356121 -0.011238 10000.000000 893.871969 2.000000 -0.675391 4.724609 -0.022031 10000.000000 893.871969 11.186967 -0.003981 0.154670 -6104.724609 1911.295776 -0.530399 0.021407 0.794382 89.356106 3383.649902 0.035328 0.035028 0.001451 0.001438 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.567233 418.367 2.685247 -0.049463 44.822540 0.000000 4.000000 89.351777 -0.011314 10000.000000 890.312682 2.000000 -0.677832 4.722168 -0.022031 10000.000000 890.312682 11.231701 -0.003963 0.155232 -6104.722168 1911.482544 -0.530406 0.021556 0.793931 89.351762 3394.953125 0.035309 0.035008 0.001450 0.001438 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.5839 418.383 2.683650 -0.049728 44.822540 0.000000 4.000000 89.347426 -0.011390 10000.000000 886.783728 2.000000 -0.679785 4.720215 -0.022188 10000.000000 886.783728 11.276407 -0.003945 0.155790 -6104.720215 1911.670166 -0.530413 0.021721 0.793463 89.347411 3406.227051 0.035291 0.034987 0.001450 0.001437 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.6006 418.4 2.682045 -0.050045 44.822540 0.000000 4.000000 89.343068 -0.011466 10000.000000 883.284796 2.000000 -0.682227 4.717773 -0.022188 10000.000000 883.284796 11.321087 -0.003928 0.156342 -6104.717773 1911.858398 -0.530419 0.021901 0.792978 89.343053 3417.432129 0.035271 0.034965 0.001449 0.001436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.617267 418.417 2.680466 -0.050360 44.822540 0.000000 4.000000 89.338970 -0.011537 10000.000000 880.031637 2.000000 -0.684180 4.715820 -0.022188 10000.000000 880.031637 11.362947 -0.003912 0.156855 -6104.715820 1912.035645 -0.530424 0.022081 0.792506 89.338955 3427.889160 0.035249 0.034942 0.001448 0.001436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.633967 418.433 2.678489 -0.050696 44.822540 0.000000 4.000000 89.334312 -0.011618 10000.000000 876.376296 2.000000 -0.686621 4.713379 -0.022188 10000.000000 876.376296 11.410354 -0.003892 0.157429 -6104.713379 1912.237305 -0.530430 0.022295 0.791951 89.334297 3439.709473 0.035221 0.034912 0.001447 0.001435 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.650633 418.45 2.676441 -0.051022 44.822540 0.000000 4.000000 89.329906 -0.011695 10000.000000 872.966556 2.000000 -0.689063 4.710938 -0.022345 10000.000000 872.966556 11.454933 -0.003873 0.157963 -6104.710938 1912.427856 -0.530434 0.022502 0.791406 89.329891 3450.817627 0.035194 0.034882 0.001447 0.001434 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.667333 418.467 2.674276 -0.051401 44.822540 0.000000 4.000000 89.325494 -0.011772 10000.000000 869.586058 2.000000 -0.691016 4.708984 -0.022345 10000.000000 869.586058 11.499475 -0.003854 0.158489 -6104.708984 1912.619141 -0.530439 0.022711 0.790837 89.325479 3461.911621 0.035167 0.034852 0.001446 0.001434 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
