0x4238,0xc137,0100001000111000,1100000100110111,1000001100001111,2|3
0x3017,0x2037,0011000000010111,0010000000110111,0001000000100000,2
0x2034,0x1fb6,0010000000110100,0001111110110110,0011111110000010,2
0x0c25,0x8c35,0000110000100101,1000110000110101,1000000000010000,2
0xfa33,0xda3b,1111101000110011,1101101000111011,0010000000001000,2
0xea32,0xe822,1110101000110010,1110100000100010,0000001000010000,2
0xd431,0xd3d1,1101010000110001,1101001111010001,0000011111100000,1
0xc430,0x4410,1100010000110000,0100010000010000,1000000000100000,2
0xb03f,0xaf2f,1011000000111111,1010111100101111,0001111100010000,2
0x9e2e,0x9e66,1001111000101110,1001111001100110,0000000001001000,2
0x8a2f,0x8a2b,1000101000101111,1000101000101011,0000000000000100,1
0x7a3c,0x722c,0111101000111100,0111001000101100,0000100000010000,2
0x682b,0x662b,0110100000101011,0110011000101011,0000111000000000,1
0x540a,0x532a,0101010000001010,0101001100101010,0000011100100000,2
0xc429,0x4427,1100010000101001,0100010000100111,1000000000001110,2
0x2e28,0x0e28,0010111000101000,0000111000101000,0010000000000000,1
0x1e27,0x1a37,0001111000100111,0001101000110111,0000010000010000,2
0x0e26,0xcc25,0000111000100110,1100110000100101,1100001000000011,2|3
0xf824,0xf86c,1111100000100100,1111100001101100,0000000001001000,2
0xa823,0xe82b,1010100000100011,1110100000101011,0100000000001000,2
0xd422,0xc3a2,1101010000100010,1100001110100010,0001011110000000,2
0xc221,0x81a1,1100001000100001,1000000110100001,0100001110000000,2
0xaf20,0xae24,1010111100100000,1010111000100100,0000000100000100,2
0x9e1f,0x6e1f,1001111000011111,0110111000011111,1111000000000000,1
0x8c1a,0x8c2e,1000110000011010,1000110000101110,0000000000110100,2
0x781d,0x7a2d,0111100000011101,0111101000101101,0000001000110000,2
0x683c,0x581c,0110100000111100,0101100000011100,0011000000100000,2
0x521b,0x4a2b,0101001000011011,0100101000101011,0001100000110000,2
0x421a,0x3f1a,0100001000011010,0011111100011010,0111110100000000,2
0x3219,0x121d,0011001000011001,0001001000011101,0010000000000100,2
0x1c18,0x9e17,0001110000011000,1001111000010111,1000001000001111,2|3
0x0c17,0x0416,0000110000010111,0000010000010110,0000100000000001,2
0xf817,0xf811,1111100000010111,1111100000010001,0000000000000110,1
0xe694,0xe624,1110011010010100,1110011000100100,0000000010110000,2
0xd213,0xd017,1101001000010011,1101000000010111,0000001000000100,2
0xc612,0xc222,1100011000010010,1100001000100010,0000010000110000,2
0xb111,0xaf91,1011000100010001,1010111110010001,0001111010000000,2
0x9c10,0xac12,1001110000010000,1010110000010010,0011000000000010,2
0x8c8f,0x8b8d,1000110010001111,1000101110001101,0000011100000010,2
0x768e,0x758d,0111011010001110,0111010110001101,0000001100000011,2
0x668d,0xa66d,0110011010001101,1010011001101101,1100000011100000,2
0x56ac,0x568a,0101011010101100,0101011010001010,0000000000100110,2
0x428b,0x400b,0100001010001011,0100000000001011,0000001010000000,2
0x2c8a,0x2c4e,0010110010001010,0010110001001110,0000000011000100,2
0x1c8d,0x1a89,0001110010001101,0001101010001001,0000011000000100,2
0x0a88,0x0248,0000101010001000,0000001001001000,0000100011000000,2
0xf686,0xf705,1111011010000110,1111011100000101,0000000110000011,2
0xe685,0xe645,1110011010000101,1110011001000101,0000000011000000,1
0xd684,0xd384,1101011010000100,1101001110000100,0000010100000000,2
0xc083,0xb087,1100000010000011,1011000010000111,0111000000000100,2
0xb092,0xb092,1011000010010010,1011000010010010,0000000000000000,0
0x9ca1,0x9c41,1001110010100001,1001110001000001,0000000011100000,1
0x8d80,0x8c82,1000110110000000,1000110010000010,0000000100000010,2
0x767f,0x707f,0111011001111111,0111000001111111,0000011000000000,1
0x667e,0x648e,0110011001111110,0110010010001110,0000001011110000,2
0x127d,0x507d,0001001001111101,0101000001111101,0100001000000000,2
0x425c,0x4a7c,0100001001011100,0100101001111100,0000100000100000,2
0x327b,0x2e73,0011001001111011,0010111001110011,0001110000001000,2
0x167a,0x267a,0001011001111010,0010011001111010,0011000000000000,1
0x2f79,0x0e79,0010111101111001,0000111001111001,0010000100000000,2
0xf277,0x7a77,1111001001110111,0111101001110111,1000100000000000,2
0xea76,0xea16,1110101001110110,1110101000010110,0000000001100000,1
0xd475,0x5075,1101010001110101,0101000001110101,1000010000000000,2
0xc534,0xc474,1100010100110100,1100010001110100,0000000101000000,2
0xb0f3,0xb0f3,1011000011110011,1011000011110011,0000000000000000,0
0xa0f2,0x9072,1010000011110010,1001000001110010,0011000010000000,2
0x90f1,0x92d1,1001000011110001,1001001011010001,0000001000100000,2
0x7cf0,0x78ef,0111110011110000,0111100011101111,0000010000011111,2
0xeeef,0x76ef,1110111011101111,0111011011101111,1001100000000000,2
0x5aee,0x5aee,0101101011101110,0101101011101110,0000000000000000,0
0x4aed,0x4ae3,0100101011101101,0100101011100011,0000000000001110,1
0x3aec,0x3b6c,0011101011101100,0011101101101100,0000000110000000,1
0x22eb,0x266b,0010001011101011,0010011001101011,0000010010000000,2
0x16ea,0x16ed,0001011011101010,0001011011101101,0000000000000111,1
0x02e9,0x0ae8,0000001011101001,0000101011101000,0000100000000001,2
0xf2c7,0xd2e7,1111001011000111,1101001011100111,0010000000100000,2
0xdea6,0x9ee6,1101111010100110,1001111011100110,0100000001000000,2
0xcee5,0xcff5,1100111011100101,1100111111110101,0000000100010000,2
0xb864,0xbce4,1011100001100100,1011110011100100,0000010010000000,2
