SimTime,dT,Real_Prec_Acc,Real_Prec_Vel,Real_Prec_Pos,Quantized_Prec_Acc,Quantized_Prec_Vel,Quantized_Prec_Pos,Received_Prec_Acc,Received_Prec_Vel,Received_Prec_Pos,Ego_Acc_Qbenign,Ego_Vel_Qbenign,Ego_Pos_Qbenign,Ego_Acc,Ego_Vel,Ego_Pos,Safe_Gap_Qbenign,Space_Headway_Qbenign,Time_Headway_Qbenign,Safe_Gap,Space_Headway,Time_Headway,Bit_Flip_Pairs,XOR_Bin,XOR_Pattern,Real_Gap
274.617,0.01599999999996271,0.333462,26.586187,126.208674610556,0.30000000000000004,26.59,126.2,0.30000000000000004,26.67,535.8000000000001,0.011308337575463352,26.55676125263519,109.70905410553642,0.0,35.0,144.81483000000142,3.545267889605136,,0.621296412919416,36.60694374999999,,11.171004857142819,"[[2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2]]",1,B0111000011000000,-18.60615538944542
274.633,0.016999999999995907,0.328104,26.588619,126.63409628569102,0.30000000000000004,26.59,126.60000000000001,0.30000000000000004,26.67,536.2,-0.003691246841231498,26.556942186036398,110.13396373304481,0.0,35.0,145.37483000000012,3.545886610633621,,0.6213114611260461,36.60694374999999,,11.166433428571427,"[[3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000011000000,-18.7407337143091
274.65,0.016999999999995907,0.323787,26.590963,127.0861502197189,0.30000000000000004,26.59,127.10000000000001,0.30000000000000004,26.67,536.7,-0.009629185769035958,26.5568794348401,110.58543121682216,0.0,35.0,145.96982999999997,3.5456720257735683,,0.6213350120213812,36.60694374999999,,11.163719142857143,"[[3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000011000000,-18.88367978028107
274.667,0.016000000000019554,0.317104,26.593119,127.53824337794029,0.30000000000000004,26.59,127.5,0.30000000000000004,26.67,537.1,-0.023358320104267107,26.556715738682026,111.03689677579699,0.0,35.0,146.56482999999983,3.5451122504408072,,0.6213624743555071,36.60694374999999,,11.15814771428572,"[[2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2]]",1,B1111000011000000,-19.02658662205954
274.683,0.016999999999995907,0.312591,26.595179,127.96377387125281,0.30000000000000004,26.6,128.0,0.30000000000000004,26.68,537.6,-0.023868353080181832,26.556342005560357,111.46180123775146,0.0,35.0,147.12483000000051,3.5105904953241227,,0.6213947926279221,36.5736,,11.156433428571413,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-19.161056128747703
274.7,0.016999999999995907,0.304825,26.597012,128.4159370836522,0.30000000000000004,26.6,128.4,0.30000000000000004,26.68,538.0,-0.033223126607557135,26.555936243557994,111.91325560286884,0.0,35.0,147.71983000000037,3.509202985100612,,0.6214309798543303,36.5736,,11.15086199999999,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0011000001000000,-19.30389291634816
274.717,0.016000000000019554,0.298791,26.598703,128.8681303348646,0.30000000000000004,26.6,128.9,0.30000000000000004,26.68,538.5,-0.03365637278897543,26.555371450405666,112.36470171826743,0.0,35.0,148.31483000000023,3.507271699354332,,0.6214723317811114,36.5736,,11.148147714285708,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-19.44669966513564
274.733,0.016999999999995907,0.290735,26.600197,129.2937478281131,0.30000000000000004,26.6,129.3,0.30000000000000004,26.68,538.9,-0.03833874503366284,26.554832948441042,112.78958335345872,0.0,35.0,148.8748300000009,3.505430352319722,,0.621512645426877,36.5736,,11.14357628571426,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0111000001000000,-19.5810821718878
274.75,0.016999999999995907,0.285021,26.601517,129.7459931883205,0.30000000000000004,26.6,129.70000000000002,0.30000000000000004,26.68,539.3000000000001,-0.05164991142645645,26.55418118977547,113.24100997363345,0.0,35.0,149.46983000000077,3.5032017851916315,,0.6215587329441815,36.5736,,11.138004857142837,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-19.723836811680258
274.767,0.016000000000019554,0.277703,26.602655,130.1982601628549,0.30000000000000004,26.6,130.20000000000002,0.30000000000000004,26.68,539.8000000000001,-0.055602739286541504,26.55330314128122,113.69242359044732,0.0,35.0,150.06483000000063,3.5001995461765603,,0.6216114238061289,36.5736,,11.135290571428555,"[[3, 6, 1, 12], [3, 6, 2, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-19.866569837145732
274.783,0.016999999999995907,0.270668,26.603554,130.62393818883942,0.30000000000000004,26.6,130.6,0.30000000000000004,26.68,540.2,-0.06382059672914611,26.552413497452633,114.11726932355771,0.0,35.0,150.6248300000013,3.497157758476806,,0.6216635963004009,36.5736,,11.130719142857107,"[[3, 6, 1, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B1111000001000001,-20.000891811161893
274.8,0.016999999999995907,0.264908,26.604336,131.07623771836532,0.30000000000000004,26.6,131.1,0.30000000000000004,26.68,540.7,-0.06310967965759992,26.551328547308238,114.56865113093806,0.0,35.0,151.21983000000117,3.4934483314249087,,0.6217235630230182,36.5736,,11.128004857142827,"[[3, 6, 1, 12], [3, 6, 2, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-20.143592281635847
274.817,0.016000000000019554,0.259322,26.604885,131.52854970957122,0.30000000000000004,26.6,131.5,0.30000000000000004,26.68,541.1,-0.07071274980538797,26.55025568275406,115.02001459689349,0.0,35.0,151.81483000000102,3.48978036950129,,0.6217844117938567,36.5736,,11.1224334285714,"[[3, 6, 1, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0011000001000000,-20.2862802904298
274.833,0.016999999999995907,0.25491,26.60532,131.95426106278774,0.30000000000000004,26.61,132.0,0.30000000000000004,26.69,541.6,-0.06485108541646996,26.549124278757173,115.4448096365861,0.0,35.0,152.3748300000017,3.452656175931568,,0.6218454233313975,36.540243749999995,,11.120719142857096,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-20.42056893721397
274.85,0.016999999999995907,0.250296,26.605539,132.4065883372826,0.30000000000000004,26.61,132.4,0.30000000000000004,26.69,542.0,-0.06798689660833154,26.548021810305094,115.89613537834302,0.0,35.0,152.96983000000156,3.4488873085576994,,0.621908972235768,36.540243749999995,,11.11514771428567,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0111000001000000,-20.56324166271895
274.867,0.01599999999996271,0.246881,26.605639,132.8589186680545,0.2,26.61,132.9,0.2,26.69,542.5,-0.06535653294288425,26.546866033062752,116.34744192501154,0.0,35.0,153.56483000000142,3.4449363643925834,,0.6219746135938903,36.540243749999995,,11.11243342857139,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-20.705911331946908
274.883,0.016999999999995907,0.243276,26.605553,133.28464049282152,0.2,26.61,133.3,0.2,26.69,542.9,-0.06682000966603155,26.54582032853567,116.77218341590333,0.0,35.0,154.12483000000012,3.441361840034665,,0.6220360445658552,36.540243749999995,,11.107861999999997,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0011000001000000,-20.840189507178593
274.9,0.016999999999995907,0.241417,26.60536,133.7369700472034,0.2,26.61,133.70000000000002,0.2,26.69,543.3000000000001,-0.07695525423478838,26.544684388371348,117.22345270599693,0.0,35.0,154.71982999999997,3.437479018727487,,0.6221026062920791,36.540243749999995,,11.102290571428574,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-20.98285995279656
274.917,0.016000000000019554,0.239464,26.605017,134.18929605195981,0.2,26.61,134.20000000000002,0.2,26.69,543.8000000000001,-0.07796342190261434,26.543376149049358,117.67470122056491,0.0,35.0,155.31482999999983,3.4330074517750866,,0.622173861330235,36.540243749999995,,11.099576285714294,"[[3, 6, 1, 12], [3, 6, 2, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-21.125533948040015
274.933,0.016999999999995907,0.238735,26.604568,134.61500697535234,0.2,26.6,134.6,0.2,26.68,544.2,-0.0835212643776932,26.542128734298913,118.09938525963221,0.0,35.0,155.87483000000051,3.462000232685888,,0.6222417908167973,36.5736,,11.095004857142843,"[[3, 6, 1, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0011000001000000,-21.25982302464817
274.95,0.016999999999995907,0.238346,26.604008,135.06731912855975,0.2,26.6,135.1,0.2,26.68,544.7,-0.08018654003357442,26.540708872804494,118.55058937929249,0.0,35.0,156.46983000000037,3.457147604215644,,0.622316827648544,36.5736,,11.092290571428563,"[[3, 6, 1, 12], [3, 6, 2, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-21.402510871440626
274.967,0.016000000000019554,0.238756,26.603352,135.51962170555663,0.2,26.6,135.5,0.2,26.68,545.1,-0.0853576768004705,26.539345701623922,119.00176984317501,0.0,35.0,157.06483000000023,3.4524889620564005,,0.6223910735437198,36.5736,,11.086719142857136,"[[3, 6, 1, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0111000001000000,-21.545208294443597
274.983,0.016999999999995907,0.239026,26.602594,135.94530589832516,0.2,26.6,135.9,0.2,26.68,545.5,-0.0947133907124558,26.537979978795114,119.42638844861888,0.0,35.0,157.6248300000009,3.4478218325626564,,0.6224632569210445,36.5736,,11.08214771428569,"[[3, 6, 1, 12], [3, 6, 2, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-21.679524101675753
275.0,0.016999999999995907,0.239357,26.601732,136.39758453558204,0.2,26.6,136.4,0.2,26.68,546.0,-0.09497646700375614,26.536369851153005,119.87752042217333,0.0,35.0,158.21983000000077,3.442319789939179,,0.6225442366861988,36.5736,,11.079433428571406,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0011000001000000,-21.822245464418728
275.017,0.016000000000019554,0.239589,26.600779,136.84984856666844,0.2,26.6,136.8,0.2,26.68,546.4,-0.10334494526132336,26.53475525121394,120.32862498554334,0.0,35.0,158.81483000000063,3.4368027902355043,,0.6226258137568187,36.5736,,11.073861999999982,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-21.964981433332184
275.033,0.016999999999995907,0.239433,26.59971,137.27549169806096,0.2,26.6,137.3,0.2,26.68,546.9,-0.09856925635533732,26.533101732089758,120.75316784141029,0.0,35.0,159.3748300000013,3.431153143548006,,0.6227060832721334,36.5736,,11.072147714285675,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B1111000001000001,-22.09933830194035
275.05,0.016999999999995907,0.239141,26.598551,137.72772136612934,0.2,26.6,137.70000000000002,0.2,26.68,547.3000000000001,-0.10261802825835374,26.531426054731718,121.20421632759816,0.0,35.0,159.96983000000117,3.425428136579236,,0.6227899323784866,36.5736,,11.066576285714255,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-22.242108633871823
275.067,0.016000000000019554,0.237723,26.597254,138.17993128900375,0.2,26.6,138.20000000000002,0.2,26.68,547.8000000000001,-0.09804738534066351,26.529681548251325,121.65523574222341,0.0,35.0,160.56483000000102,3.419468345551807,,0.62287575961761,36.5736,,11.063861999999972,"[[3, 6, 1, 12], [3, 6, 2, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-22.384898710997277
275.083,0.016999999999995907,0.236626,26.595869,138.60551778154826,0.2,26.6,138.6,0.2,26.68,548.2,-0.09741148390481029,26.528112790085874,122.07969809693063,0.0,35.0,161.1248300000017,3.414109291728443,,0.6229549691447966,36.5736,,11.059290571428525,"[[3, 6, 1, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0111000001000000,-22.51931221845345
275.1,0.016999999999995907,0.233403,26.594307,139.05768174700515,0.2,26.59,139.1,0.2,26.67,548.7,-0.08849288012732323,26.52645679485949,122.53066193840255,0.0,35.0,161.71983000000156,3.4416963100826545,,0.6230391015435329,36.60694374999999,,11.056576285714241,"[[3, 6, 1, 12], [3, 6, 2, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-22.662148252996417
275.117,0.01599999999996271,0.230588,26.592638,139.50981869273855,0.2,26.59,139.5,0.2,26.67,549.1,-0.08857395264714825,26.524952415897328,122.98159891669387,0.0,35.0,162.31483000000142,3.4365577831908283,,0.6231196767817287,36.60694374999999,,11.051004857142818,"[[3, 6, 1, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0011000001000000,-22.805011307262873
275.133,0.016999999999995907,0.225219,26.590769,139.93533041600156,0.2,26.59,139.9,0.2,26.67,549.5,-0.09269072393252348,26.52353523265498,123.4059868178813,0.0,35.0,162.87483000000012,3.4317173506336207,,0.6231953415384022,36.60694374999999,,11.046433428571426,"[[3, 6, 1, 12], [3, 6, 2, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-22.939499583998554
275.15,0.016999999999995907,0.221229,26.588781,140.38740603314696,0.2,26.59,140.4,0.2,26.67,550.0,-0.08789970920912342,26.521959490348127,123.85687352302672,0.0,35.0,163.46982999999997,3.426335649514009,,0.6232771947387986,36.60694374999999,,11.043719142857142,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B1111000001000000,-23.082423966853014
275.167,0.016000000000019554,0.213883,26.586565,140.83944727773735,0.2,26.59,140.8,0.2,26.67,550.4,-0.0916893089855413,26.52046519529157,124.30773413285455,0.0,35.0,164.06482999999983,3.421232405446133,,0.6233568311545995,36.60694374999999,,11.038147714285719,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-23.22538272226248
275.183,0.016999999999995907,0.208695,26.584219,141.26485969476187,0.2,26.580000000000002,141.3,0.2,26.66,550.9,-0.08265015853966225,26.5189981663478,124.73204983974817,0.0,35.0,164.62483000000051,3.4494538008071474,,0.6234326708462756,36.640275,,11.036433428571412,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0011000001000000,-23.359970305238647
275.2,0.016999999999995907,0.200256,26.581652,141.71682157418925,0.2,26.580000000000002,141.70000000000002,0.2,26.66,551.3000000000001,-0.08261268640761671,26.517593113652627,125.18286086562807,0.0,35.0,165.21983000000037,3.44465584519258,,0.62350910347322,36.640275,,11.030861999999992,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-23.503008425811117
275.217,0.016000000000019554,0.193312,26.578878,142.16873859518114,0.2,26.580000000000002,142.20000000000002,0.2,26.66,551.8000000000001,-0.07436570432205461,26.516188697983697,125.63364801102686,0.0,35.0,165.81483000000023,3.439860311490762,,0.6235847380815935,36.640275,,11.028147714285709,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0111000001000000,-23.64609140481909
275.233,0.016999999999995907,0.184945,26.575945,142.59402538711765,0.2,26.580000000000002,142.6,0.2,26.66,552.2,-0.0699951068492028,26.514998846714544,126.05789751138497,0.0,35.0,166.3748300000009,3.435797624751049,,0.6236518421641066,36.640275,,11.023576285714261,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-23.78080461288326
275.25,0.016999999999995907,0.177984,26.572779,143.04584317667005,0.2,26.57,143.0,0.2,26.650000000000002,552.6,-0.07486662143404053,26.513808929898108,126.50864237748607,0.0,35.0,166.96983000000077,3.4649536411863457,,0.6237202977100706,36.673593749999995,,11.018004857142834,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0011000001000000,-23.923986823330722
275.267,0.016000000000019554,0.16989,26.56946,143.49760613835795,0.2,26.57,143.5,0.2,26.650000000000002,553.1,-0.07105022102996984,26.51253619733373,126.95936631106743,0.0,35.0,167.56483000000063,3.4606083456665773,,0.623789429430509,36.673593749999995,,11.015290571428555,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-24.067223861642674
275.283,0.016999999999995907,0.161118,26.565861,143.92273924427846,0.2,26.57,143.9,0.2,26.650000000000002,553.5,-0.07119604810785604,26.511399393797248,127.38355779579699,0.0,35.0,168.1248300000013,3.4567273029692913,,0.6238516949939303,36.673593749999995,,11.010719142857104,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B1111000001000001,-24.20209075572285
275.3,0.016999999999995907,0.153921,26.562153,144.37438216282936,0.2,26.560000000000002,144.4,0.2,26.64,554.0,-0.06303859256426146,26.510189060979414,127.83424129766247,0.0,35.0,168.71983000000117,3.4858016591524748,,0.6239163676698357,36.7069,,11.008004857142824,"[[3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0011000001000000,-24.345447837171804
275.317,0.016000000000019554,0.144314,26.55813,144.82596100541375,0.1,26.560000000000002,144.8,0.1,26.64,554.4,-0.06645703806828628,26.509117404905822,128.2849054026224,0.0,35.0,169.31483000000102,3.482143339683131,,0.623976096606303,36.7069,,11.002433428571399,"[[3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-24.48886899458728
275.333,0.016999999999995907,0.136821,26.55398,145.25090955760626,0.1,26.55,145.3,0.1,26.47,554.9,-0.05706387578184089,26.508054092296728,128.70904277460053,0.0,35.0,169.8748300000017,3.51170739423775,,0.6240317273161449,37.27119375,,11.000719142857093,"[[3, 6, 0, 12], [3, 6, 1, 12], [3, 12, 1, 6], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0001000001000000,-24.623920442395445
275.35,0.016999999999995907,0.126392,26.549524,145.70234698824066,0.1,26.55,145.70000000000002,0.1,26.47,555.3000000000001,-0.05671560148131141,26.507084006408437,129.1596714484394,0.0,35.0,170.46983000000156,3.5083960583154683,,0.6240850761178348,37.27119375,,10.99514771428567,"[[3, 6, 0, 12], [3, 6, 1, 12], [3, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,B0111000001000000,-24.767483011760902
